year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,price
2007.0,hyundai,other,good,6 cylinders,gas,131904.0,clean,automatic,fwd,sedan,blue,or,4994
2013.0,ford,f150 platinum,like new,6 cylinders,gas,147000.0,clean,automatic,4wd,truck,grey,fl,14999
2017.0,ram,2500,good,6 cylinders,gas,125455.0,clean,automatic,4wd,sedan,red,tx,43640
2008.0,mitsubishi,fuso fe145,good,4 cylinders,diesel,70643.0,clean,automatic,rwd,truck,green,ny,28490
2009.0,chevrolet,cobalt,good,4 cylinders,gas,206800.0,clean,manual,fwd,sedan,blue,pa,2800
2006.0,ford,focus,like new,4 cylinders,gas,100333.0,clean,automatic,fwd,sedan,red,ca,3500
2019.0,jeep,grand cherokee limited 4x4,excellent,6 cylinders,gas,27100.0,clean,automatic,4wd,SUV,grey,ca,36500
2014.0,lexus,is 250,good,6 cylinders,gas,93920.0,clean,automatic,4wd,sedan,white,wa,246
2012.0,ford,f250,good,6 cylinders,gas,148000.0,clean,automatic,4wd,sedan,white,al,16900
1989.0,jeep,wrangler,fair,6 cylinders,gas,189179.0,clean,manual,4wd,sedan,white,pa,3000
2020.0,mini,hardtop 2 door cooper,good,6 cylinders,other,8552.0,clean,other,4wd,hatchback,silver,ma,21990
2002.0,mercedes-benz,c230 kompressor,good,6 cylinders,gas,210000.0,clean,manual,4wd,sedan,white,al,3250
2013.0,bmw,335i,good,6 cylinders,gas,78207.0,clean,automatic,4wd,sedan,blue,md,0
2000.0,chevrolet,suburban,excellent,8 cylinders,gas,272992.0,clean,automatic,4wd,sedan,blue,co,2800
2003.0,honda,other,excellent,4 cylinders,gas,197000.0,clean,automatic,fwd,coupe,red,ny,3500
2010.0,volkswagen,tiguan se,excellent,4 cylinders,gas,132614.0,clean,automatic,4wd,SUV,white,az,7995
2009.0,chevrolet,traverse,good,6 cylinders,gas,163019.0,clean,automatic,4wd,SUV,blue,oh,6999
2011.0,hyundai,sonata,excellent,6 cylinders,gas,89842.0,clean,automatic,fwd,sedan,white,fl,7900
2015.0,honda,civic sedan,excellent,4 cylinders,gas,107428.0,clean,automatic,fwd,sedan,grey,fl,11299
2005.0,toyota,other,good,6 cylinders,gas,63878.0,clean,automatic,4wd,SUV,silver,or,26990
2010.0,hyundai,sonata,like new,4 cylinders,gas,95000.0,clean,automatic,fwd,other,grey,ny,3000
2006.0,honda,civic,good,6 cylinders,gas,194318.0,clean,automatic,4wd,coupe,white,va,4990
2020.0,nissan,altima,new,4 cylinders,gas,8000.0,clean,automatic,fwd,sedan,black,ca,17900
2020.0,chevrolet,silverado 2500hd,good,6 cylinders,diesel,22670.0,clean,automatic,4wd,pickup,black,ok,68367
2019.0,gmc,sierra 2500hd,like new,8 cylinders,gas,101928.0,clean,automatic,4wd,truck,blue,ga,35800
2015.0,nissan,murano,good,6 cylinders,gas,142505.0,clean,automatic,fwd,SUV,silver,tx,17485
2015.0,chevrolet,tahoe lt,excellent,8 cylinders,gas,99235.0,clean,automatic,rwd,SUV,red,tx,26950
2017.0,chevrolet,silverado 1500,good,8 cylinders,gas,33850.0,clean,automatic,4wd,pickup,red,wi,39900
2019.0,honda,crv,good,4 cylinders,gas,10152.0,clean,automatic,fwd,SUV,blue,nc,0
2016.0,cadillac,other,good,6 cylinders,gas,49000.0,clean,automatic,4wd,SUV,silver,la,25800
1994.0,pontiac,firebird,good,6 cylinders,gas,170000.0,clean,automatic,4wd,coupe,white,il,2000
2019.0,toyota,tundra crewmax limited,good,8 cylinders,gas,10056.0,clean,other,4wd,pickup,silver,va,45590
2008.0,ford,f150,good,6 cylinders,gas,265000.0,clean,automatic,4wd,pickup,white,ca,7000
2016.0,ford,f150,good,6 cylinders,gas,18471.0,clean,automatic,4wd,pickup,white,ca,32980
2016.0,acura,rdx,good,6 cylinders,gas,84083.0,clean,automatic,4wd,sedan,white,ny,16750
2015.0,dodge,dart,good,4 cylinders,gas,115309.0,clean,automatic,fwd,other,blue,ny,8995
2013.0,bmw,6 series,good,8 cylinders,gas,72038.0,clean,automatic,rwd,sedan,black,al,25989
2015.0,honda,accord sedan,excellent,6 cylinders,gas,85782.0,clean,automatic,fwd,sedan,white,me,12995
2017.0,nissan,other,good,8 cylinders,gas,60231.0,clean,other,4wd,pickup,silver,ga,27990
2015.0,audi,q5 tdi premium plus sport,good,6 cylinders,gas,35035.0,clean,other,4wd,other,silver,mi,27990
2018.0,audi,q5 premium plus sport,good,6 cylinders,other,51504.0,clean,other,4wd,SUV,blue,al,28990
1963.0,ford,other,excellent,8 cylinders,gas,3000.0,clean,automatic,rwd,convertible,red,nh,21000
2014.0,nissan,other,excellent,6 cylinders,gas,106456.0,clean,automatic,4wd,SUV,silver,va,10999
1992.0,mercury,other,good,6 cylinders,gas,92500.0,clean,automatic,fwd,wagon,red,nc,3950
2020.0,audi,q3,good,4 cylinders,gas,9941.0,clean,automatic,4wd,SUV,grey,hi,41103
2013.0,chevrolet,malibu,excellent,6 cylinders,gas,145500.0,clean,automatic,4wd,sedan,white,va,5600
2009.0,bmw,x5,excellent,6 cylinders,gas,143100.0,clean,automatic,4wd,SUV,grey,dc,7500
1966.0,ford,f100,fair,6 cylinders,gas,42000.0,clean,manual,rwd,truck,blue,nc,4500
2019.0,bmw,other,excellent,8 cylinders,gas,27000.0,clean,automatic,4wd,sedan,silver,md,62000
2019.0,volkswagen,jetta,good,4 cylinders,gas,36066.0,clean,automatic,fwd,sedan,custom,tx,17968
2000.0,gmc,sonoma,good,6 cylinders,gas,135000.0,clean,automatic,4wd,pickup,blue,ca,4990
2010.0,dodge,caravan,good,6 cylinders,gas,170.0,clean,automatic,4wd,sedan,white,ok,4200
1999.0,chevrolet,other,excellent,8 cylinders,gas,49459.0,clean,automatic,rwd,truck,white,vt,8500
2005.0,ford,f350,good,6 cylinders,diesel,101514.0,clean,automatic,4wd,pickup,red,ct,14995
2010.0,ford,taurus,good,6 cylinders,gas,120000.0,clean,automatic,fwd,sedan,red,ok,8999
2013.0,toyota,other,good,6 cylinders,gas,97533.0,clean,automatic,4wd,sedan,white,pa,7700
1997.0,chevrolet,silverado 1500,good,6 cylinders,gas,84000.0,salvage,automatic,rwd,truck,blue,ca,4700
2008.0,chevrolet,silverado,excellent,8 cylinders,gas,190000.0,clean,automatic,4wd,truck,red,me,10500
2008.0,nissan,armada le,excellent,8 cylinders,gas,199000.0,clean,automatic,rwd,SUV,white,fl,6800
2014.0,jeep,grand cherokee,excellent,6 cylinders,gas,101336.0,clean,automatic,4wd,SUV,white,in,17998
2013.0,ford,fusion,excellent,4 cylinders,gas,140998.0,clean,automatic,fwd,sedan,white,in,5900
2001.0,toyota,echo,good,4 cylinders,gas,263000.0,clean,automatic,fwd,sedan,green,in,2350
2018.0,audi,q5,good,4 cylinders,gas,18253.0,clean,automatic,4wd,SUV,red,id,36974
2012.0,acura,tsx,excellent,4 cylinders,gas,88650.0,clean,automatic,fwd,wagon,black,co,11200
1967.0,chevrolet,c10,excellent,6 cylinders,gas,20000.0,clean,automatic,4wd,sedan,white,tx,30000
2017.0,lexus,is,good,6 cylinders,gas,62852.0,clean,automatic,fwd,sedan,white,tn,22998
2013.0,ford,f350 super duty,good,6 cylinders,diesel,168000.0,clean,automatic,4wd,sedan,white,mt,39900
2019.0,ford,transit van,good,6 cylinders,gas,32854.0,clean,automatic,4wd,sedan,white,co,29977
2020.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,561.0,clean,other,rwd,coupe,white,oh,41990
2016.0,jeep,cherokee,excellent,4 cylinders,gas,81140.0,clean,automatic,4wd,wagon,white,me,19400
2008.0,ram,other,excellent,6 cylinders,diesel,151202.0,clean,automatic,4wd,truck,blue,id,23500
2014.0,chevrolet,silverado 1500 crew,good,6 cylinders,gas,63129.0,clean,automatic,4wd,pickup,black,nc,26990
2005.0,toyota,camry,good,4 cylinders,gas,132642.0,clean,automatic,fwd,sedan,grey,wi,4988
2000.0,porsche,boxster s,good,6 cylinders,gas,78000.0,clean,manual,4wd,sedan,white,tx,5500
2012.0,volkswagen,other,excellent,5 cylinders,gas,123492.0,clean,automatic,fwd,sedan,black,va,5800
2016.0,nissan,altima,good,4 cylinders,gas,26996.0,clean,automatic,fwd,sedan,custom,nv,19495
2008.0,mercedes-benz,sclass,good,6 cylinders,gas,136893.0,clean,automatic,4wd,sedan,black,nh,13995
2012.0,jeep,wrangler,excellent,6 cylinders,gas,124351.0,clean,automatic,4wd,SUV,red,fl,21900
2019.0,dodge,charger sxt,like new,6 cylinders,gas,17569.0,clean,automatic,rwd,sedan,white,mi,24995
2010.0,chrysler,other,good,6 cylinders,gas,131336.0,clean,automatic,fwd,sedan,white,wa,0
2015.0,ford,f150 super cab,good,8 cylinders,other,113438.0,clean,automatic,4wd,pickup,white,co,24995
2020.0,toyota,chr,good,6 cylinders,gas,2836.0,clean,automatic,fwd,SUV,blue,ca,22999
2016.0,buick,encore,good,4 cylinders,gas,55180.0,rebuilt,automatic,fwd,SUV,silver,ia,10995
2009.0,cadillac,cts,excellent,6 cylinders,gas,46000.0,clean,automatic,4wd,sedan,white,az,10500
2005.0,ford,ranger,excellent,6 cylinders,gas,218000.0,clean,automatic,4wd,pickup,white,nc,8490
2017.0,volvo,s60 t5 inscription sedan,good,6 cylinders,gas,40751.0,clean,other,4wd,sedan,white,ga,21990
2015.0,kia,soul wagon 4d,good,6 cylinders,gas,25491.0,clean,other,fwd,wagon,green,ny,17590
2020.0,jeep,compass,good,4 cylinders,gas,30.0,clean,automatic,4wd,SUV,silver,or,26987
2007.0,bmw,5series,excellent,10 cylinders,gas,106123.0,clean,automatic,rwd,sedan,black,oh,17995
2012.0,mini,cooper countryman,good,4 cylinders,gas,87850.0,clean,automatic,fwd,wagon,custom,dc,10224
2018.0,volkswagen,tiguan 20t sel sport,good,6 cylinders,other,40041.0,clean,other,4wd,other,white,ca,20990
2004.0,chevrolet,silverado 1500,excellent,6 cylinders,gas,100000.0,clean,automatic,rwd,sedan,grey,mi,4500
2018.0,chrysler,300,good,6 cylinders,gas,46326.0,clean,automatic,rwd,sedan,white,tx,25102
2016.0,volvo,xc90,excellent,6 cylinders,gas,62719.0,clean,automatic,4wd,SUV,black,il,27000
2004.0,toyota,corolla le,good,4 cylinders,gas,240161.0,clean,automatic,rwd,sedan,brown,la,3200
2013.0,kia,soul,good,6 cylinders,gas,119541.0,clean,manual,4wd,other,silver,id,6995
1985.0,mercury,grand marquis,excellent,6 cylinders,gas,80000.0,clean,automatic,4wd,sedan,white,ny,5000
2010.0,dodge,avenger rt,excellent,4 cylinders,gas,1000.0,clean,automatic,4wd,sedan,white,ky,4995
2007.0,nissan,maxima,good,6 cylinders,gas,114000.0,clean,automatic,4wd,sedan,white,va,6000
2014.0,chevrolet,silverado 1500 lt,good,6 cylinders,other,123712.0,clean,other,rwd,pickup,blue,ca,25900
2014.0,acura,mdx shawd sport utility,good,6 cylinders,gas,52396.0,clean,automatic,4wd,SUV,silver,ar,24990
2012.0,subaru,forester,good,4 cylinders,gas,139553.0,clean,automatic,4wd,SUV,silver,ca,10995
2019.0,chevrolet,other,good,6 cylinders,gas,20029.0,clean,automatic,fwd,other,white,il,18995
2017.0,subaru,wrx sedan 4d,good,6 cylinders,gas,24226.0,clean,other,4wd,sedan,white,ca,25590
2018.0,nissan,sentra,good,6 cylinders,gas,30009.0,clean,automatic,fwd,sedan,black,tn,0
2019.0,acura,mdx shawd wtechnology,good,6 cylinders,other,14906.0,clean,other,4wd,other,white,nc,38590
2008.0,nissan,rogue,good,6 cylinders,gas,100000.0,clean,automatic,4wd,sedan,white,nj,4500
2003.0,toyota,tacoma prerunner,like new,6 cylinders,gas,151400.0,clean,automatic,rwd,pickup,silver,ca,16400
2014.0,acura,rdx sport utility 4d,good,6 cylinders,gas,86919.0,clean,automatic,fwd,SUV,black,tx,16590
2014.0,ford,escape,excellent,6 cylinders,gas,77995.0,clean,automatic,4wd,wagon,white,mi,11950
2020.0,ford,other,good,6 cylinders,gas,24110.0,clean,automatic,4wd,sedan,white,fl,49949
2011.0,jeep,grand cherokee,like new,6 cylinders,gas,155900.0,clean,automatic,4wd,SUV,red,fl,13495
2009.0,honda,accord,excellent,4 cylinders,gas,175000.0,clean,automatic,4wd,sedan,black,md,4500
2002.0,honda,accord,excellent,4 cylinders,gas,137055.0,clean,automatic,fwd,sedan,grey,va,1795
2020.0,jeep,other,like new,6 cylinders,gas,9025.0,clean,automatic,4wd,SUV,orange,az,0
1979.0,mercedes-benz,other,excellent,8 cylinders,gas,103000.0,clean,automatic,rwd,convertible,brown,va,14000
1990.0,ford,mustang,good,8 cylinders,gas,100092.0,clean,manual,rwd,coupe,red,il,11999
2010.0,nissan,titan,excellent,8 cylinders,gas,169564.0,clean,automatic,4wd,truck,silver,in,13995
2018.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,23720.0,clean,other,rwd,coupe,blue,ma,33990
2017.0,subaru,legacy 25i premium sedan,good,6 cylinders,gas,10309.0,clean,other,4wd,sedan,white,ar,19990
1983.0,mercedes-benz,other,fair,6 cylinders,diesel,159000.0,clean,automatic,4wd,sedan,silver,ny,2500
1972.0,ford,other,good,8 cylinders,gas,79096.0,clean,manual,rwd,van,green,or,4000
2016.0,chevrolet,silverado 2500hd,good,8 cylinders,diesel,58221.0,clean,automatic,4wd,truck,white,ca,0
2015.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,69204.0,clean,automatic,4wd,truck,white,md,0
2018.0,ford,other,like new,6 cylinders,gas,51496.0,clean,automatic,4wd,pickup,black,il,29990
2014.0,ram,1500 crew cab,excellent,8 cylinders,gas,90000.0,rebuilt,automatic,4wd,pickup,white,tx,19995
2015.0,ford,f350 super duty,good,8 cylinders,diesel,153702.0,clean,automatic,4wd,truck,white,co,32999
2015.0,chrysler,200,excellent,4 cylinders,gas,98128.0,clean,automatic,fwd,sedan,white,ia,10995
2015.0,audi,s8,good,8 cylinders,gas,67255.0,clean,automatic,4wd,sedan,black,md,43995
2015.0,dodge,journey se,like new,4 cylinders,gas,125000.0,clean,automatic,fwd,SUV,blue,tx,9800
2011.0,mitsubishi,galant,good,6 cylinders,gas,151000.0,clean,automatic,4wd,sedan,white,ne,3800
2008.0,chevrolet,cc4500,good,8 cylinders,diesel,67159.0,clean,automatic,rwd,sedan,red,mi,42990
2010.0,honda,accord ex,good,4 cylinders,gas,132339.0,clean,automatic,fwd,sedan,green,az,9495
2020.0,jeep,wrangler unlimited,good,4 cylinders,gas,23214.0,salvage,automatic,4wd,SUV,black,ny,26950
2005.0,subaru,baja,fair,4 cylinders,gas,193000.0,clean,manual,4wd,truck,black,id,6500
2015.0,jeep,wrangler unlimited rubicon,good,6 cylinders,gas,46002.0,clean,automatic,4wd,convertible,white,wa,0
2017.0,lincoln,other,good,6 cylinders,gas,0.0,clean,automatic,4wd,SUV,grey,fl,0
2013.0,chevrolet,impala ltz,good,6 cylinders,gas,163000.0,clean,automatic,4wd,sedan,white,ia,0
2017.0,lexus,rx 350,good,6 cylinders,gas,62438.0,clean,automatic,4wd,SUV,black,nc,0
2008.0,chevrolet,other,good,6 cylinders,diesel,223367.0,clean,manual,4wd,sedan,white,mn,17675
2001.0,dodge,2500 quad cab,good,6 cylinders,diesel,190000.0,clean,automatic,4wd,sedan,white,ok,16800
2008.0,bmw,3 series,good,6 cylinders,gas,69654.0,clean,automatic,rwd,sedan,silver,nm,8950
1984.0,mercedes-benz,other,excellent,6 cylinders,diesel,186220.0,clean,automatic,rwd,sedan,white,fl,4500
2012.0,buick,other,good,4 cylinders,gas,140000.0,clean,automatic,fwd,sedan,red,ia,4900
2005.0,bmw,other,excellent,6 cylinders,gas,107911.0,clean,automatic,rwd,coupe,black,ca,6500
2014.0,bmw,4 series 428i coupe 2d,good,6 cylinders,gas,59476.0,clean,other,rwd,coupe,black,ct,20590
2017.0,ford,f250,good,6 cylinders,diesel,131246.0,clean,automatic,4wd,pickup,black,ar,52995
1970.0,jeep,cj5,excellent,8 cylinders,gas,10000.0,missing,manual,4wd,offroad,red,ri,11900
2018.0,ford,flex sel,like new,6 cylinders,gas,32350.0,clean,automatic,4wd,sedan,white,oh,27788
2005.0,chevrolet,avalanche,good,8 cylinders,gas,74665.0,clean,automatic,4wd,truck,white,mt,12260
2016.0,chevrolet,tahoe,good,8 cylinders,gas,127080.0,clean,automatic,4wd,SUV,black,ok,33988
1987.0,nissan,safari,good,6 cylinders,gas,8946.0,clean,manual,4wd,other,red,az,6500
2013.0,toyota,tacoma access cab,good,6 cylinders,other,77018.0,clean,other,4wd,pickup,red,ms,21990
1991.0,jeep,cherokee,good,6 cylinders,gas,180000.0,clean,automatic,4wd,sedan,white,nj,5500
2011.0,subaru,other,excellent,4 cylinders,gas,66000.0,rebuilt,automatic,4wd,sedan,grey,co,7495
2007.0,honda,civic sdn,good,4 cylinders,gas,123250.0,clean,automatic,fwd,sedan,custom,dc,6995
2002.0,ford,taurus,good,6 cylinders,gas,93735.0,clean,automatic,4wd,sedan,white,mt,4877
2016.0,hyundai,sonata hybrid,excellent,4 cylinders,hybrid,87724.0,clean,automatic,fwd,sedan,silver,ca,13900
2018.0,ford,ecosport,good,4 cylinders,gas,24602.0,clean,automatic,4wd,wagon,black,oh,16491
2018.0,toyota,highlander xle sport,good,6 cylinders,gas,17286.0,clean,other,4wd,other,blue,tx,32990
2001.0,chevrolet,silverado,excellent,6 cylinders,gas,141005.0,clean,automatic,4wd,truck,black,ks,4795
2006.0,toyota,highlander,excellent,6 cylinders,gas,127028.0,clean,automatic,4wd,SUV,white,ma,7997
2015.0,ford,transit,excellent,6 cylinders,gas,151780.0,rebuilt,automatic,4wd,sedan,white,in,14882
2005.0,honda,pilot,good,6 cylinders,gas,170000.0,clean,automatic,4wd,sedan,white,de,5499
2016.0,mercedes-benz,gclass,good,6 cylinders,gas,15789.0,clean,automatic,4wd,SUV,orange,pa,0
2009.0,pontiac,montana sv6,good,6 cylinders,gas,74000.0,clean,automatic,4wd,sedan,white,mi,5500
1989.0,volvo,other,good,4 cylinders,gas,137555.0,salvage,automatic,rwd,sedan,white,ca,3800
2002.0,toyota,camry le,good,6 cylinders,gas,194300.0,clean,automatic,4wd,sedan,white,mo,3995
2014.0,mazda,3,like new,4 cylinders,gas,60600.0,clean,automatic,fwd,sedan,grey,ca,13500
2001.0,mercedes-benz,benz,good,6 cylinders,gas,99841.0,clean,automatic,4wd,coupe,silver,il,4600
2005.0,jeep,wrangler,excellent,6 cylinders,gas,132000.0,clean,automatic,4wd,SUV,white,or,15995
2018.0,infiniti,qx60 35 sport utility,good,6 cylinders,gas,29178.0,clean,automatic,fwd,SUV,white,ny,28590
2008.0,subaru,outback,excellent,6 cylinders,gas,125891.0,clean,automatic,4wd,hatchback,brown,co,6800
2018.0,ford,ecosport se sport utility,good,6 cylinders,gas,25312.0,clean,other,4wd,hatchback,red,oh,17590
2013.0,dodge,challenger srt8,like new,8 cylinders,gas,40619.0,clean,automatic,4wd,sedan,white,tx,35988
2006.0,toyota,tundra,excellent,8 cylinders,gas,125000.0,clean,automatic,rwd,truck,black,ca,12900
2021.0,ram,other,good,6 cylinders,gas,203.0,clean,automatic,4wd,sedan,white,ca,120000
2011.0,nissan,juke,good,4 cylinders,gas,133495.0,clean,manual,fwd,wagon,black,tn,7995
2016.0,porsche,macan,good,6 cylinders,gas,69862.0,clean,automatic,4wd,SUV,white,ny,0
2018.0,hyundai,tucson,good,6 cylinders,gas,61514.0,clean,automatic,4wd,sedan,white,ca,2500
2018.0,chevrolet,silverado 1500,good,8 cylinders,gas,19940.0,clean,automatic,4wd,pickup,red,id,50898
2012.0,infiniti,other,good,8 cylinders,gas,123107.0,clean,automatic,4wd,SUV,silver,ut,17950
2020.0,kia,other,good,6 cylinders,gas,6395.0,clean,other,fwd,hatchback,blue,ca,18990
2007.0,ford,other,good,8 cylinders,gas,66713.0,clean,automatic,rwd,truck,white,ca,8995
2015.0,jeep,grand cherokee,good,6 cylinders,gas,104114.0,clean,automatic,4wd,sedan,white,ny,0
2013.0,ford,fusion se,like new,6 cylinders,gas,92948.0,clean,automatic,fwd,sedan,white,mi,10781
2015.0,volkswagen,jetta,good,4 cylinders,gas,49500.0,clean,automatic,fwd,sedan,white,ct,9495
2013.0,ford,f150,good,6 cylinders,gas,200870.0,clean,automatic,4wd,truck,white,or,306
2012.0,ford,e250,good,8 cylinders,gas,144000.0,clean,automatic,rwd,van,white,va,12995
2014.0,ford,fusion,good,6 cylinders,gas,71195.0,clean,automatic,fwd,sedan,white,co,13337
2011.0,chevrolet,malibu,excellent,4 cylinders,gas,237000.0,clean,automatic,rwd,coupe,brown,fl,5500
2012.0,jeep,grand cherokee,excellent,6 cylinders,gas,105000.0,clean,automatic,4wd,SUV,red,nj,12800
2015.0,chevrolet,silverado 3500hd,good,6 cylinders,diesel,119484.0,clean,automatic,4wd,sedan,black,ks,49980
2019.0,nissan,altima,good,4 cylinders,gas,35980.0,clean,automatic,fwd,sedan,white,fl,17495
2005.0,volkswagen,new beetle,good,6 cylinders,gas,94299.0,clean,automatic,4wd,sedan,white,mi,4495
2017.0,nissan,maxima,like new,6 cylinders,gas,23086.0,clean,automatic,4wd,sedan,white,wa,35000
2019.0,honda,other,good,6 cylinders,other,20826.0,clean,other,4wd,hatchback,white,ca,21990
2004.0,nissan,murano,good,6 cylinders,gas,179250.0,clean,automatic,fwd,SUV,grey,oh,3100
2020.0,subaru,impreza,good,6 cylinders,other,4558.0,clean,other,4wd,sedan,white,tx,22500
2000.0,chevrolet,s10,good,6 cylinders,gas,100000.0,clean,automatic,rwd,pickup,black,hi,1
2018.0,lexus,gx 460,good,8 cylinders,gas,22207.0,clean,automatic,4wd,SUV,grey,co,44499
2013.0,honda,civic ex,excellent,4 cylinders,gas,34000.0,rebuilt,automatic,fwd,sedan,white,oh,15250
2010.0,ram,3500 mega cab,good,6 cylinders,diesel,153271.0,clean,automatic,4wd,pickup,black,nv,33495
2019.0,honda,fit sport hatchback 4d,good,6 cylinders,gas,17195.0,clean,other,fwd,hatchback,red,tx,18990
2015.0,toyota,tundra,good,6 cylinders,other,120967.0,clean,automatic,4wd,pickup,white,tn,29500
2011.0,nissan,rogue sv,good,4 cylinders,gas,78000.0,clean,automatic,4wd,SUV,silver,il,8950
2018.0,volkswagen,atlas sel premium,good,6 cylinders,gas,22546.0,clean,other,4wd,other,white,md,35990
2000.0,ford,f150 xlt,good,6 cylinders,gas,230000.0,clean,manual,rwd,sedan,white,oh,2495
1998.0,mercedes-benz,other,good,4 cylinders,gas,180000.0,clean,automatic,rwd,convertible,silver,fl,3995
2018.0,infiniti,q60 30t luxe coupe 2d,good,6 cylinders,other,24679.0,clean,other,4wd,coupe,black,sc,33990
2007.0,volvo,xc90,good,6 cylinders,gas,120960.0,clean,automatic,fwd,SUV,green,fl,4999
2015.0,chevrolet,cruze,good,4 cylinders,gas,67570.0,clean,automatic,fwd,sedan,red,tx,10995
2003.0,cadillac,cts,good,6 cylinders,gas,92977.0,clean,automatic,rwd,sedan,black,ks,1300
2020.0,toyota,corolla le,like new,6 cylinders,gas,14415.0,clean,automatic,4wd,sedan,black,fl,16500
2017.0,jeep,wrangler,excellent,6 cylinders,gas,43539.0,clean,automatic,4wd,SUV,white,ks,0
2015.0,ram,1500 laramie,good,6 cylinders,gas,129811.0,clean,automatic,4wd,sedan,white,nc,23950
1996.0,ford,f800,good,6 cylinders,diesel,196000.0,clean,automatic,rwd,other,white,ar,9200
2011.0,jeep,wrangler,good,6 cylinders,gas,102900.0,clean,automatic,4wd,sedan,white,ca,22500
2013.0,jeep,wrangler unlimited,excellent,6 cylinders,gas,83974.0,clean,automatic,4wd,SUV,black,tx,27995
2009.0,cadillac,other,excellent,6 cylinders,gas,145000.0,clean,automatic,4wd,SUV,white,oh,4900
